Species,Replicate,SubjectNum arg,ArgAntDensity,Survival Time,Status (Alive/Dead)
M_sydneyense,6,16,80,24,1
M_sydneyense,6,17,80,24,1
M_sydneyense,6,18,80,24,1
M_sydneyense,6,19,80,24,1
M_sydneyense,6,20,80,24,1
M_sydneyense,6,21,80,24,1
M_sydneyense,6,22,80,24,1
M_sydneyense,6,23,80,24,1
M_sydneyense,6,24,80,24,1
M_sydneyense,6,25,80,24,1
M_sydneyense,6,26,80,24,1
M_sydneyense,6,27,80,24,1
M_sydneyense,6,28,80,24,1
M_sydneyense,6,29,80,24,1
M_sydneyense,6,30,80,24,1
M_sydneyense,6,31,80,24,1
M_sydneyense,6,32,80,24,1
M_sydneyense,6,33,80,24,1
M_sydneyense,6,34,80,24,1
M_sydneyense,6,35,80,24,1
M_sydneyense,6,36,80,24,1
M_sydneyense,6,37,80,24,1
M_sydneyense,6,38,80,24,1
M_sydneyense,6,39,80,24,1
M_sydneyense,6,40,80,24,1
M_sydneyense,6,41,80,24,1
M_sydneyense,6,42,80,24,1
M_sydneyense,6,43,80,24,1
M_sydneyense,6,44,80,24,1
M_sydneyense,6,45,80,24,1
M_sydneyense,6,46,80,24,1
M_sydneyense,6,47,80,24,1
M_sydneyense,6,48,80,24,1
M_sydneyense,6,49,80,24,0
M_sydneyense,6,50,80,24,0
M_sydneyense,6,51,80,24,0
M_sydneyense,6,52,80,24,0
M_sydneyense,6,53,80,24,0
M_sydneyense,6,54,80,24,0
M_sydneyense,6,55,80,24,0
M_sydneyense,6,56,80,24,0
M_sydneyense,6,57,80,24,0
M_sydneyense,6,58,80,24,0
M_sydneyense,6,59,80,24,0
M_sydneyense,6,60,80,24,0
M_sydneyense,6,61,80,24,0
M_sydneyense,6,62,80,24,0
M_sydneyense,6,63,80,24,0
M_sydneyense,6,64,80,24,0
M_sydneyense,6,65,80,24,0
M_sydneyense,6,66,80,24,0
M_sydneyense,6,67,80,24,0
M_sydneyense,6,68,80,24,0
M_sydneyense,6,69,80,24,0
M_sydneyense,6,70,80,24,0
M_sydneyense,6,71,80,24,0
M_sydneyense,6,72,80,24,0
M_sydneyense,6,73,80,24,0
M_sydneyense,6,74,80,24,0
M_sydneyense,6,75,80,24,0
M_sydneyense,6,76,80,24,0
M_sydneyense,6,77,80,24,0
M_sydneyense,6,78,80,24,0
M_sydneyense,6,79,80,24,0
M_sydneyense,6,80,80,24,0
M_sydneyense,1,1,160,1,1
M_sydneyense,1,2,160,1,1
M_sydneyense,1,3,160,1,1
M_sydneyense,1,4,160,1,1
M_sydneyense,1,5,160,1,1
M_sydneyense,1,6,160,1,1
M_sydneyense,1,7,160,4,1
M_sydneyense,1,8,160,4,1
M_sydneyense,1,9,160,4,1
M_sydneyense,1,10,160,4,1
M_sydneyense,1,11,160,4,1
M_sydneyense,1,12,160,24,1
M_sydneyense,1,13,160,24,1
M_sydneyense,1,14,160,24,1
M_sydneyense,1,15,160,24,1
M_sydneyense,1,16,160,24,1
M_sydneyense,1,17,160,24,1
M_sydneyense,1,18,160,24,1
M_sydneyense,1,19,160,24,1
M_sydneyense,1,20,160,24,1
M_sydneyense,1,21,160,24,1
M_sydneyense,1,22,160,24,1
M_sydneyense,1,23,160,24,1
M_sydneyense,1,24,160,24,1
M_sydneyense,1,25,160,24,1
M_sydneyense,1,26,160,24,1
M_sydneyense,1,27,160,24,1
M_sydneyense,1,28,160,24,1
M_sydneyense,1,29,160,24,1
M_sydneyense,1,30,160,24,1
M_sydneyense,1,31,160,24,1
M_sydneyense,1,32,160,24,1
M_sydneyense,1,33,160,24,1
M_sydneyense,1,34,160,24,1
M_sydneyense,1,35,160,24,1
M_sydneyense,1,36,160,24,1
M_sydneyense,1,37,160,24,1
M_sydneyense,1,38,160,24,1
M_sydneyense,1,39,160,24,1
M_sydneyense,1,40,160,24,1
M_sydneyense,1,41,160,24,1
M_sydneyense,1,42,160,24,1
M_sydneyense,1,43,160,24,1
M_sydneyense,1,44,160,24,1
M_sydneyense,1,45,160,24,1
M_sydneyense,1,46,160,24,1
M_sydneyense,1,47,160,24,1
M_sydneyense,1,48,160,24,1
M_sydneyense,1,49,160,24,1
M_sydneyense,1,50,160,24,1
M_sydneyense,1,51,160,24,1
M_sydneyense,1,52,160,24,1
M_sydneyense,1,53,160,24,1
M_sydneyense,1,54,160,24,1
M_sydneyense,1,55,160,24,1
M_sydneyense,1,56,160,24,1
M_sydneyense,1,57,160,24,1
M_sydneyense,1,58,160,24,1
M_sydneyense,1,59,160,24,1
M_sydneyense,1,60,160,24,1
M_sydneyense,1,61,160,24,1
M_sydneyense,1,62,160,24,1
M_sydneyense,1,63,160,24,1
M_sydneyense,1,64,160,24,1
M_sydneyense,1,65,160,24,1
M_sydneyense,1,66,160,24,1
M_sydneyense,1,67,160,24,1
M_sydneyense,1,68,160,24,1
M_sydneyense,1,69,160,24,1
M_sydneyense,1,70,160,24,1
M_sydneyense,1,71,160,24,0
M_sydneyense,1,72,160,24,0
M_sydneyense,1,73,160,24,0
M_sydneyense,1,74,160,24,0
M_sydneyense,1,75,160,24,0
M_sydneyense,1,76,160,24,0
M_sydneyense,1,77,160,24,0
M_sydneyense,1,78,160,24,0
M_sydneyense,1,79,160,24,0
M_sydneyense,1,80,160,24,0
M_sydneyense,1,81,160,24,0
M_sydneyense,1,82,160,24,0
M_sydneyense,1,83,160,24,0
M_sydneyense,1,84,160,24,0
M_sydneyense,1,85,160,24,0
M_sydneyense,1,86,160,24,0
M_sydneyense,1,87,160,24,0
M_sydneyense,1,88,160,24,0
M_sydneyense,1,89,160,24,0
M_sydneyense,1,90,160,24,0
M_sydneyense,1,91,160,24,0
M_sydneyense,1,92,160,24,0
M_sydneyense,1,93,160,24,0
M_sydneyense,1,94,160,24,0
M_sydneyense,1,95,160,24,0
M_sydneyense,1,96,160,24,0
M_sydneyense,1,97,160,24,0
M_sydneyense,1,98,160,24,0
M_sydneyense,1,99,160,24,0
M_sydneyense,1,100,160,24,0
M_sydneyense,1,101,160,24,0
M_sydneyense,1,102,160,24,0
M_sydneyense,1,103,160,24,0
M_sydneyense,1,104,160,24,0
M_sydneyense,1,105,160,24,0
M_sydneyense,1,106,160,24,0
M_sydneyense,1,107,160,24,0
M_sydneyense,1,108,160,24,0
M_sydneyense,1,109,160,24,0
M_sydneyense,1,110,160,24,0
M_sydneyense,1,111,160,24,0
M_sydneyense,1,112,160,24,0
M_sydneyense,1,113,160,24,0
M_sydneyense,1,114,160,24,0
M_sydneyense,1,115,160,24,0
M_sydneyense,1,116,160,24,0
M_sydneyense,1,117,160,24,0
M_sydneyense,1,118,160,24,0
M_sydneyense,1,119,160,24,0
M_sydneyense,1,120,160,24,0
M_sydneyense,1,121,160,24,0
M_sydneyense,1,122,160,24,0
M_sydneyense,1,123,160,24,0
M_sydneyense,1,124,160,24,0
M_sydneyense,1,125,160,24,0
M_sydneyense,1,126,160,24,0
M_sydneyense,1,127,160,24,0
M_sydneyense,1,128,160,24,0
M_sydneyense,1,129,160,24,0
M_sydneyense,1,130,160,24,0
M_sydneyense,1,131,160,24,0
M_sydneyense,1,132,160,24,0
M_sydneyense,1,133,160,24,0
M_sydneyense,1,134,160,24,0
M_sydneyense,1,135,160,24,0
M_sydneyense,1,136,160,24,0
M_sydneyense,1,137,160,24,0
M_sydneyense,1,138,160,24,0
M_sydneyense,1,139,160,24,0
M_sydneyense,1,140,160,24,0
M_sydneyense,1,141,160,24,0
M_sydneyense,1,142,160,24,0
M_sydneyense,1,143,160,24,0
M_sydneyense,1,144,160,24,0
M_sydneyense,1,145,160,24,0
M_sydneyense,1,146,160,24,0
M_sydneyense,1,147,160,24,0
M_sydneyense,1,148,160,24,0
M_sydneyense,1,149,160,24,0
M_sydneyense,1,150,160,24,0
M_sydneyense,1,151,160,24,0
M_sydneyense,1,152,160,24,0
M_sydneyense,1,153,160,24,0
M_sydneyense,1,154,160,24,0
M_sydneyense,1,155,160,24,0
M_sydneyense,1,156,160,24,0
M_sydneyense,1,157,160,24,0
M_sydneyense,1,158,160,24,0
M_sydneyense,1,159,160,24,0
M_sydneyense,1,160,160,24,0
M_sydneyense,2,1,160,1,1
M_sydneyense,2,2,160,1,1
M_sydneyense,2,3,160,1,1
M_sydneyense,2,4,160,1,1
M_sydneyense,2,5,160,1,1
M_sydneyense,2,6,160,1,1
M_sydneyense,2,7,160,1,1
M_sydneyense,2,8,160,1,1
M_sydneyense,2,9,160,1,1
M_sydneyense,2,10,160,1,1
M_sydneyense,2,11,160,1,1
M_sydneyense,2,12,160,1,1
M_sydneyense,2,13,160,4,1
M_sydneyense,2,14,160,4,1
M_sydneyense,2,15,160,4,1
M_sydneyense,2,16,160,4,1
M_sydneyense,2,17,160,4,1
M_sydneyense,2,18,160,4,1
M_sydneyense,2,19,160,4,1
M_sydneyense,2,20,160,4,1
M_sydneyense,2,21,160,4,1
M_sydneyense,2,22,160,4,1
M_sydneyense,2,23,160,4,1
M_sydneyense,2,24,160,4,1
M_sydneyense,2,25,160,4,1
M_sydneyense,2,26,160,4,1
M_sydneyense,2,27,160,4,1
M_sydneyense,2,28,160,4,1
M_sydneyense,2,29,160,4,1
M_sydneyense,2,30,160,4,1
M_sydneyense,2,31,160,4,1
M_sydneyense,2,32,160,4,1
M_sydneyense,2,33,160,4,1
M_sydneyense,2,34,160,4,1
M_sydneyense,2,35,160,4,1
M_sydneyense,2,36,160,4,1
M_sydneyense,2,37,160,24,1
M_sydneyense,2,38,160,24,1
M_sydneyense,2,39,160,24,1
M_sydneyense,2,40,160,24,1
M_sydneyense,2,41,160,24,1
M_sydneyense,2,42,160,24,1
M_sydneyense,2,43,160,24,1
M_sydneyense,2,44,160,24,1
M_sydneyense,2,45,160,24,1
M_sydneyense,2,46,160,24,1
M_sydneyense,2,47,160,24,1
M_sydneyense,2,48,160,24,1
M_sydneyense,2,49,160,24,1
M_sydneyense,2,50,160,24,1
M_sydneyense,2,51,160,24,1
M_sydneyense,2,52,160,24,1
M_sydneyense,2,53,160,24,1
M_sydneyense,2,54,160,24,1
M_sydneyense,2,55,160,24,1
M_sydneyense,2,56,160,24,1
M_sydneyense,2,57,160,24,1
M_sydneyense,2,58,160,24,1
M_sydneyense,2,59,160,24,1
M_sydneyense,2,60,160,24,1
M_sydneyense,2,61,160,24,1
M_sydneyense,2,62,160,24,1
M_sydneyense,2,63,160,24,1
M_sydneyense,2,64,160,24,1
M_sydneyense,2,65,160,24,1
M_sydneyense,2,66,160,24,1
M_sydneyense,2,67,160,24,1
M_sydneyense,2,68,160,24,1
M_sydneyense,2,69,160,24,1
M_sydneyense,2,70,160,24,1
M_sydneyense,2,71,160,24,1
M_sydneyense,2,72,160,24,1
M_sydneyense,2,73,160,24,1
M_sydneyense,2,74,160,24,1
M_sydneyense,2,75,160,24,1
M_sydneyense,2,76,160,24,1
M_sydneyense,2,77,160,24,1
M_sydneyense,2,78,160,24,1
M_sydneyense,2,79,160,24,1
M_sydneyense,2,80,160,24,1
M_sydneyense,2,81,160,24,1
M_sydneyense,2,82,160,24,1
M_sydneyense,2,83,160,24,1
M_sydneyense,2,84,160,24,1
M_sydneyense,2,85,160,24,1
M_sydneyense,2,86,160,24,1
M_sydneyense,2,87,160,24,1
M_sydneyense,2,88,160,24,1
M_sydneyense,2,89,160,24,1
M_sydneyense,2,90,160,24,1
M_sydneyense,2,91,160,24,1
M_sydneyense,2,92,160,24,1
M_sydneyense,2,93,160,24,1
M_sydneyense,2,94,160,24,1
M_sydneyense,2,95,160,24,1
M_sydneyense,2,96,160,24,1
M_sydneyense,2,97,160,24,1
M_sydneyense,2,98,160,24,1
M_sydneyense,2,99,160,24,1
M_sydneyense,2,100,160,24,1
M_sydneyense,2,101,160,24,1
M_sydneyense,2,102,160,24,1
M_sydneyense,2,103,160,24,1
M_sydneyense,2,104,160,24,1
M_sydneyense,2,105,160,24,1
M_sydneyense,2,106,160,24,1
M_sydneyense,2,107,160,24,1
M_sydneyense,2,108,160,24,1
M_sydneyense,2,109,160,24,1
M_sydneyense,2,110,160,24,1
M_sydneyense,2,111,160,24,1
M_sydneyense,2,112,160,24,1
M_sydneyense,2,113,160,24,1
M_sydneyense,2,114,160,24,1
M_sydneyense,2,115,160,24,1
M_sydneyense,2,116,160,24,1
M_sydneyense,2,117,160,24,1
M_sydneyense,2,118,160,24,1
M_sydneyense,2,119,160,24,1
M_sydneyense,2,120,160,24,1
M_sydneyense,2,121,160,24,1
M_sydneyense,2,122,160,24,1
M_sydneyense,2,123,160,24,1
M_sydneyense,2,124,160,24,1
M_sydneyense,2,125,160,24,1
M_sydneyense,2,126,160,24,1
M_sydneyense,2,127,160,24,1
M_sydneyense,2,128,160,24,1
M_sydneyense,2,129,160,24,1
M_sydneyense,2,130,160,24,1
M_sydneyense,2,131,160,24,1
M_sydneyense,2,132,160,24,1
M_sydneyense,2,133,160,24,1
M_sydneyense,2,134,160,24,1
M_sydneyense,2,135,160,24,1
M_sydneyense,2,136,160,24,1
M_sydneyense,2,137,160,24,1
M_sydneyense,2,138,160,24,1
M_sydneyense,2,139,160,24,1
M_sydneyense,2,140,160,24,1
M_sydneyense,2,141,160,24,1
M_sydneyense,2,142,160,24,1
M_sydneyense,2,143,160,24,1
M_sydneyense,2,144,160,24,1
M_sydneyense,2,145,160,24,1
M_sydneyense,2,146,160,24,1
M_sydneyense,2,147,160,24,1
M_sydneyense,2,148,160,24,1
M_sydneyense,2,149,160,24,1
M_sydneyense,2,150,160,24,1
M_sydneyense,2,151,160,24,1
M_sydneyense,2,152,160,24,1
M_sydneyense,2,153,160,24,1
M_sydneyense,2,154,160,24,1
M_sydneyense,2,155,160,24,1
M_sydneyense,2,156,160,24,1
M_sydneyense,2,157,160,24,1
M_sydneyense,2,158,160,24,0
M_sydneyense,2,159,160,24,0
M_sydneyense,2,160,160,24,0
M_sydneyense,3,1,160,1,1
M_sydneyense,3,2,160,1,1
M_sydneyense,3,3,160,1,1
M_sydneyense,3,4,160,1,1
M_sydneyense,3,5,160,1,1
M_sydneyense,3,6,160,1,1
M_sydneyense,3,7,160,1,1
M_sydneyense,3,8,160,1,1
M_sydneyense,3,9,160,1,1
M_sydneyense,3,10,160,1,1
M_sydneyense,3,11,160,1,1
M_sydneyense,3,12,160,1,1
M_sydneyense,3,13,160,1,1
M_sydneyense,3,14,160,4,1
M_sydneyense,3,15,160,4,1
M_sydneyense,3,16,160,4,1
M_sydneyense,3,17,160,4,1
M_sydneyense,3,18,160,4,1
M_sydneyense,3,19,160,4,1
M_sydneyense,3,20,160,4,1
M_sydneyense,3,21,160,4,1
M_sydneyense,3,22,160,4,1
M_sydneyense,3,23,160,4,1
M_sydneyense,3,24,160,4,1
M_sydneyense,3,25,160,4,1
M_sydneyense,3,26,160,4,1
M_sydneyense,3,27,160,4,1
M_sydneyense,3,28,160,4,1
M_sydneyense,3,29,160,4,1
M_sydneyense,3,30,160,4,1
M_sydneyense,3,31,160,4,1
M_sydneyense,3,32,160,4,1
M_sydneyense,3,33,160,4,1
M_sydneyense,3,34,160,4,1
M_sydneyense,3,35,160,4,1
M_sydneyense,3,36,160,4,1
M_sydneyense,3,37,160,4,1
M_sydneyense,3,38,160,4,1
M_sydneyense,3,39,160,4,1
M_sydneyense,3,40,160,4,1
M_sydneyense,3,41,160,4,1
M_sydneyense,3,42,160,4,1
M_sydneyense,3,43,160,4,1
M_sydneyense,3,44,160,4,1
M_sydneyense,3,45,160,4,1
M_sydneyense,3,46,160,4,1
M_sydneyense,3,47,160,4,1
M_sydneyense,3,48,160,4,1
M_sydneyense,3,49,160,4,1
M_sydneyense,3,50,160,4,1
M_sydneyense,3,51,160,4,1
M_sydneyense,3,52,160,4,1
M_sydneyense,3,53,160,24,1
M_sydneyense,3,54,160,24,1
M_sydneyense,3,55,160,24,1
M_sydneyense,3,56,160,24,1
M_sydneyense,3,57,160,24,1
M_sydneyense,3,58,160,24,1
M_sydneyense,3,59,160,24,1
M_sydneyense,3,60,160,24,1
M_sydneyense,3,61,160,24,1
M_sydneyense,3,62,160,24,1
M_sydneyense,3,63,160,24,1
M_sydneyense,3,64,160,24,1
M_sydneyense,3,65,160,24,1
M_sydneyense,3,66,160,24,1
M_sydneyense,3,67,160,24,1
M_sydneyense,3,68,160,24,1
M_sydneyense,3,69,160,24,1
M_sydneyense,3,70,160,24,1
M_sydneyense,3,71,160,24,1
M_sydneyense,3,72,160,24,1
M_sydneyense,3,73,160,24,1
M_sydneyense,3,74,160,24,1
M_sydneyense,3,75,160,24,1
M_sydneyense,3,76,160,24,1
M_sydneyense,3,77,160,24,1
M_sydneyense,3,78,160,24,1
M_sydneyense,3,79,160,24,1
M_sydneyense,3,80,160,24,1
M_sydneyense,3,81,160,24,1
M_sydneyense,3,82,160,24,1
M_sydneyense,3,83,160,24,1
M_sydneyense,3,84,160,24,1
M_sydneyense,3,85,160,24,1
M_sydneyense,3,86,160,24,1
M_sydneyense,3,87,160,24,1
M_sydneyense,3,88,160,24,1
M_sydneyense,3,89,160,24,1
M_sydneyense,3,90,160,24,1
M_sydneyense,3,91,160,24,1
M_sydneyense,3,92,160,24,1
M_sydneyense,3,93,160,24,1
M_sydneyense,3,94,160,24,1
M_sydneyense,3,95,160,24,1
M_sydneyense,3,96,160,24,1
M_sydneyense,3,97,160,24,1
M_sydneyense,3,98,160,24,1
M_sydneyense,3,99,160,24,1
M_sydneyense,3,100,160,24,1
M_sydneyense,3,101,160,24,1
M_sydneyense,3,102,160,24,1
M_sydneyense,3,103,160,24,1
M_sydneyense,3,104,160,24,1
M_sydneyense,3,105,160,24,1
M_sydneyense,3,106,160,24,1
M_sydneyense,3,107,160,24,1
M_sydneyense,3,108,160,24,1
M_sydneyense,3,109,160,24,1
M_sydneyense,3,110,160,24,1
M_sydneyense,3,111,160,24,1
M_sydneyense,3,112,160,24,1
M_sydneyense,3,113,160,24,1
M_sydneyense,3,114,160,24,1
M_sydneyense,3,115,160,24,1
M_sydneyense,3,116,160,24,1
M_sydneyense,3,117,160,24,1
M_sydneyense,3,118,160,24,1
M_sydneyense,3,119,160,24,1
M_sydneyense,3,120,160,24,1
M_sydneyense,3,121,160,24,1
M_sydneyense,3,122,160,24,1
M_sydneyense,3,123,160,24,1
M_sydneyense,3,124,160,24,1
M_sydneyense,3,125,160,24,1
M_sydneyense,3,126,160,24,1
M_sydneyense,3,127,160,24,1
M_sydneyense,3,128,160,24,1
M_sydneyense,3,129,160,24,1
M_sydneyense,3,130,160,24,1
M_sydneyense,3,131,160,24,1
M_sydneyense,3,132,160,24,1
M_sydneyense,3,133,160,24,1
M_sydneyense,3,134,160,24,1
M_sydneyense,3,135,160,24,1
M_sydneyense,3,136,160,24,1
M_sydneyense,3,137,160,24,1
M_sydneyense,3,138,160,24,1
M_sydneyense,3,139,160,24,1
M_sydneyense,3,140,160,24,1
M_sydneyense,3,141,160,24,1
M_sydneyense,3,142,160,24,1
M_sydneyense,3,143,160,24,1
M_sydneyense,3,144,160,24,1
M_sydneyense,3,145,160,24,1
M_sydneyense,3,146,160,24,1
M_sydneyense,3,147,160,24,1
M_sydneyense,3,148,160,24,1
M_sydneyense,3,149,160,24,1
M_sydneyense,3,150,160,24,1
M_sydneyense,3,151,160,24,1
M_sydneyense,3,152,160,24,0
M_sydneyense,3,153,160,24,0
M_sydneyense,3,154,160,24,0
M_sydneyense,3,155,160,24,0
M_sydneyense,3,156,160,24,0
M_sydneyense,3,157,160,24,0
M_sydneyense,3,158,160,24,0
M_sydneyense,3,159,160,24,0
M_sydneyense,3,160,160,24,0
M_sydneyense,4,1,160,1,1
M_sydneyense,4,2,160,1,1
M_sydneyense,4,3,160,1,1
M_sydneyense,4,4,160,1,1
M_sydneyense,4,5,160,4,1
M_sydneyense,4,6,160,4,1
M_sydneyense,4,7,160,4,1
M_sydneyense,4,8,160,4,1
M_sydneyense,4,9,160,4,1
M_sydneyense,4,10,160,4,1
M_sydneyense,4,11,160,24,1
M_sydneyense,4,12,160,24,1
M_sydneyense,4,13,160,24,1
M_sydneyense,4,14,160,24,1
M_sydneyense,4,15,160,24,1
M_sydneyense,4,16,160,24,1
M_sydneyense,4,17,160,24,1
M_sydneyense,4,18,160,24,1
M_sydneyense,4,19,160,24,1
M_sydneyense,4,20,160,24,1
M_sydneyense,4,21,160,24,1
M_sydneyense,4,22,160,24,1
M_sydneyense,4,23,160,24,1
M_sydneyense,4,24,160,24,1
M_sydneyense,4,25,160,24,1
M_sydneyense,4,26,160,24,1
M_sydneyense,4,27,160,24,1
M_sydneyense,4,28,160,24,1
M_sydneyense,4,29,160,24,1
M_sydneyense,4,30,160,24,1
M_sydneyense,4,31,160,24,1
M_sydneyense,4,32,160,24,1
M_sydneyense,4,33,160,24,1
M_sydneyense,4,34,160,24,1
M_sydneyense,4,35,160,24,1
M_sydneyense,4,36,160,24,1
M_sydneyense,4,37,160,24,1
M_sydneyense,4,38,160,24,1
M_sydneyense,4,39,160,24,1
M_sydneyense,4,40,160,24,1
M_sydneyense,4,41,160,24,1
M_sydneyense,4,42,160,24,1
M_sydneyense,4,43,160,24,1
M_sydneyense,4,44,160,24,1
M_sydneyense,4,45,160,24,1
M_sydneyense,4,46,160,24,1
M_sydneyense,4,47,160,24,1
M_sydneyense,4,48,160,24,1
M_sydneyense,4,49,160,24,1
M_sydneyense,4,50,160,24,1
M_sydneyense,4,51,160,24,1
M_sydneyense,4,52,160,24,1
M_sydneyense,4,53,160,24,1
M_sydneyense,4,54,160,24,1
M_sydneyense,4,55,160,24,1
M_sydneyense,4,56,160,24,1
M_sydneyense,4,57,160,24,1
M_sydneyense,4,58,160,24,1
M_sydneyense,4,59,160,24,1
M_sydneyense,4,60,160,24,1
M_sydneyense,4,61,160,24,1
M_sydneyense,4,62,160,24,1
M_sydneyense,4,63,160,24,1
M_sydneyense,4,64,160,24,1
M_sydneyense,4,65,160,24,1
M_sydneyense,4,66,160,24,1
M_sydneyense,4,67,160,24,1
M_sydneyense,4,68,160,24,1
M_sydneyense,4,69,160,24,1
M_sydneyense,4,70,160,24,1
M_sydneyense,4,71,160,24,1
M_sydneyense,4,72,160,24,1
M_sydneyense,4,73,160,24,1
M_sydneyense,4,74,160,24,1
M_sydneyense,4,75,160,24,1
M_sydneyense,4,76,160,24,1
M_sydneyense,4,77,160,24,1
M_sydneyense,4,78,160,24,1
M_sydneyense,4,79,160,24,1
M_sydneyense,4,80,160,24,1
M_sydneyense,4,81,160,24,1
M_sydneyense,4,82,160,24,1
M_sydneyense,4,83,160,24,1
M_sydneyense,4,84,160,24,1
M_sydneyense,4,85,160,24,1
M_sydneyense,4,86,160,24,1
M_sydneyense,4,87,160,24,1
M_sydneyense,4,88,160,24,1
M_sydneyense,4,89,160,24,1
M_sydneyense,4,90,160,24,1
M_sydneyense,4,91,160,24,1
M_sydneyense,4,92,160,24,1
M_sydneyense,4,93,160,24,1
M_sydneyense,4,94,160,24,1
M_sydneyense,4,95,160,24,1
M_sydneyense,4,96,160,24,1
M_sydneyense,4,97,160,24,1
M_sydneyense,4,98,160,24,1
M_sydneyense,4,99,160,24,1
M_sydneyense,4,100,160,24,1
M_sydneyense,4,101,160,24,1
M_sydneyense,4,102,160,24,1
M_sydneyense,4,103,160,24,0
M_sydneyense,4,104,160,24,0
M_sydneyense,4,105,160,24,0
M_sydneyense,4,106,160,24,0
M_sydneyense,4,107,160,24,0
M_sydneyense,4,108,160,24,0
M_sydneyense,4,109,160,24,0
M_sydneyense,4,110,160,24,0
M_sydneyense,4,111,160,24,0
M_sydneyense,4,112,160,24,0
M_sydneyense,4,113,160,24,0
M_sydneyense,4,114,160,24,0
M_sydneyense,4,115,160,24,0
M_sydneyense,4,116,160,24,0
M_sydneyense,4,117,160,24,0
M_sydneyense,4,118,160,24,0
M_sydneyense,4,119,160,24,0
M_sydneyense,4,120,160,24,0
M_sydneyense,4,121,160,24,0
M_sydneyense,4,122,160,24,0
M_sydneyense,4,123,160,24,0
M_sydneyense,4,124,160,24,0
M_sydneyense,4,125,160,24,0
M_sydneyense,4,126,160,24,0
M_sydneyense,4,127,160,24,0
M_sydneyense,4,128,160,24,0
M_sydneyense,4,129,160,24,0
M_sydneyense,4,130,160,24,0
M_sydneyense,4,131,160,24,0
M_sydneyense,4,132,160,24,0
M_sydneyense,4,133,160,24,0
M_sydneyense,4,134,160,24,0
M_sydneyense,4,135,160,24,0
M_sydneyense,4,136,160,24,0
M_sydneyense,4,137,160,24,0
M_sydneyense,4,138,160,24,0
M_sydneyense,4,139,160,24,0
M_sydneyense,4,140,160,24,0
M_sydneyense,4,141,160,24,0
M_sydneyense,4,142,160,24,0
M_sydneyense,4,143,160,24,0
M_sydneyense,4,144,160,24,0
M_sydneyense,4,145,160,24,0
M_sydneyense,4,146,160,24,0
M_sydneyense,4,147,160,24,0
M_sydneyense,4,148,160,24,0
M_sydneyense,4,149,160,24,0
M_sydneyense,4,150,160,24,0
M_sydneyense,4,151,160,24,0
M_sydneyense,4,152,160,24,0
M_sydneyense,4,153,160,24,0
M_sydneyense,4,154,160,24,0
M_sydneyense,4,155,160,24,0
M_sydneyense,4,156,160,24,0
M_sydneyense,4,157,160,24,0
M_sydneyense,4,158,160,24,0
M_sydneyense,4,159,160,24,0
M_sydneyense,4,160,160,24,0
M_sydneyense,5,1,160,1,1
M_sydneyense,5,2,160,1,1
M_sydneyense,5,3,160,4,1
M_sydneyense,5,4,160,4,1
M_sydneyense,5,5,160,4,1
M_sydneyense,5,6,160,4,1
M_sydneyense,5,7,160,24,1
M_sydneyense,5,8,160,24,1
M_sydneyense,5,9,160,24,1
M_sydneyense,5,10,160,24,1
M_sydneyense,5,11,160,24,1
M_sydneyense,5,12,160,24,1
M_sydneyense,5,13,160,24,1
M_sydneyense,5,14,160,24,1
M_sydneyense,5,15,160,24,1
M_sydneyense,5,16,160,24,1
M_sydneyense,5,17,160,24,1
M_sydneyense,5,18,160,24,1
M_sydneyense,5,19,160,24,1
M_sydneyense,5,20,160,24,1
M_sydneyense,5,21,160,24,1
M_sydneyense,5,22,160,24,1
M_sydneyense,5,23,160,24,1
M_sydneyense,5,24,160,24,1
M_sydneyense,5,25,160,24,1
M_sydneyense,5,26,160,24,1
M_sydneyense,5,27,160,24,1
M_sydneyense,5,28,160,24,1
M_sydneyense,5,29,160,24,1
M_sydneyense,5,30,160,24,1
M_sydneyense,5,31,160,24,1
M_sydneyense,5,32,160,24,1
M_sydneyense,5,33,160,24,1
M_sydneyense,5,34,160,24,1
M_sydneyense,5,35,160,24,1
M_sydneyense,5,36,160,24,1
M_sydneyense,5,37,160,24,1
M_sydneyense,5,38,160,24,1
M_sydneyense,5,39,160,24,1
M_sydneyense,5,40,160,24,1
M_sydneyense,5,41,160,24,1
M_sydneyense,5,42,160,24,1
M_sydneyense,5,43,160,24,1
M_sydneyense,5,44,160,24,1
M_sydneyense,5,45,160,24,1
M_sydneyense,5,46,160,24,1
M_sydneyense,5,47,160,24,1
M_sydneyense,5,48,160,24,1
M_sydneyense,5,49,160,24,1
M_sydneyense,5,50,160,24,1
M_sydneyense,5,51,160,24,1
M_sydneyense,5,52,160,24,1
M_sydneyense,5,53,160,24,1
M_sydneyense,5,54,160,24,1
M_sydneyense,5,55,160,24,1
M_sydneyense,5,56,160,24,1
M_sydneyense,5,57,160,24,1
M_sydneyense,5,58,160,24,1
M_sydneyense,5,59,160,24,1
M_sydneyense,5,60,160,24,1
M_sydneyense,5,61,160,24,1
M_sydneyense,5,62,160,24,1
M_sydneyense,5,63,160,24,1
M_sydneyense,5,64,160,24,1
M_sydneyense,5,65,160,24,1
M_sydneyense,5,66,160,24,1
M_sydneyense,5,67,160,24,1
M_sydneyense,5,68,160,24,1
M_sydneyense,5,69,160,24,1
M_sydneyense,5,70,160,24,1
